

 nb subcarrier : 1, subcarrier index0

Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 83.306061 , average_magnitude : 83.306061 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 71.990562 , average_magnitude : 70.068756 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 78.360573 , average_magnitude : 70.706589 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 65.768570 , average_magnitude : 70.353874 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 63.966122 , average_magnitude : 69.928017 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 73.108864 , average_magnitude : 70.126823 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 65.921516 , average_magnitude : 69.879456 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 67.592354 , average_magnitude : 69.752396 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 67.835884 , average_magnitude : 69.651527 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 66.408348 , average_magnitude : 69.489365 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 76.543480 , average_magnitude : 69.825279 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 66.972435 , average_magnitude : 69.695602 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 68.715462 , average_magnitude : 69.652985 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 65.063942 , average_magnitude : 69.461777 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 75.784164 , average_magnitude : 69.714676 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 68.111252 , average_magnitude : 69.653008 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 68.823433 , average_magnitude : 69.622284 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 59.315838 , average_magnitude : 69.254196 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 66.642799 , average_magnitude : 69.164146 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 74.184990 , average_magnitude : 69.331512 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 72.831520 , average_magnitude : 69.444412 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 67.897713 , average_magnitude : 69.396080 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 74.331963 , average_magnitude : 69.545654 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 74.664902 , average_magnitude : 69.696220 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 78.100266 , average_magnitude : 69.936333 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 72.448677 , average_magnitude : 70.006126 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 71.221642 , average_magnitude : 70.038979 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 64.554741 , average_magnitude : 69.894653 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 64.807076 , average_magnitude : 69.764206 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 76.554977 , average_magnitude : 69.933975 
Decode NSSS - fr

 nb subcarrier : 4, subcarrier index0

Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 77.948685 , average_magnitude : 77.948685 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 74.039917 , average_magnitude : 75.994301 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 71.096138 , average_magnitude : 74.361580 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 68.633163 , average_magnitude : 72.929474 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 66.845459 , average_magnitude : 71.712669 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 64.594864 , average_magnitude : 70.526367 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 64.519409 , average_magnitude : 69.668228 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 66.069626 , average_magnitude : 69.218407 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 65.089607 , average_magnitude : 68.759651 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 60.781372 , average_magnitude : 67.961823 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 60.989372 , average_magnitude : 67.327965 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 70.840752 , average_magnitude : 67.620697 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 69.089043 , average_magnitude : 67.733650 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 64.817993 , average_magnitude : 67.525391 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 63.430252 , average_magnitude : 67.252380 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 58.737732 , average_magnitude : 66.720215 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 62.910049 , average_magnitude : 66.496086 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 81.593185 , average_magnitude : 67.334808 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 61.054283 , average_magnitude : 67.004257 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 64.093758 , average_magnitude : 66.858734 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 69.605911 , average_magnitude : 66.989555 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 73.695786 , average_magnitude : 67.294380 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 64.950829 , average_magnitude : 67.192482 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 61.708504 , average_magnitude : 66.963982 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 70.738205 , average_magnitude : 67.114944 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 68.341896 , average_magnitude : 67.162140 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 62.032986 , average_magnitude : 66.972168 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 72.879906 , average_magnitude : 67.183159 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 65.499802 , average_magnitude : 67.125107 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 75.260399 , average_magnitude : 67.396278 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 63.854149 , average_magnitude : 67.282013 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 71.255623 , average_magnitude : 67.406189 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 65.266380 , average_magnitude : 67.341347 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 77.181755 , average_magnitude : 67.630768 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 66.838646 , average_magnitude : 67.608131 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 62.366650 , average_magnitude : 67.462540 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 68.712120 , average_magnitude : 67.496315 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 74.715736 , average_magnitude : 67.686302 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 73.064339 , average_magnitude : 67.824203 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 62.674934 , average_magnitude : 67.695480 
Decode NSSS - fr

 nb subcarrier : 5, subcarrier index0

Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 65.132912 , average_magnitude : 65.132912 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 74.167099 , average_magnitude : 69.650009 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 67.552971 , average_magnitude : 68.950996 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 66.929886 , average_magnitude : 68.445724 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 69.741714 , average_magnitude : 68.704918 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 64.493805 , average_magnitude : 68.003067 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 72.210083 , average_magnitude : 68.604073 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 64.075615 , average_magnitude : 68.038017 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 66.892494 , average_magnitude : 67.910736 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 73.157715 , average_magnitude : 68.435440 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 61.041218 , average_magnitude : 67.763237 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 59.591732 , average_magnitude : 67.082283 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 55.595520 , average_magnitude : 66.198685 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 53.789883 , average_magnitude : 65.312340 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 74.556992 , average_magnitude : 65.928650 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 64.231239 , average_magnitude : 65.822563 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 67.400047 , average_magnitude : 65.915352 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 58.237663 , average_magnitude : 65.488815 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 69.052261 , average_magnitude : 65.676369 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 67.810173 , average_magnitude : 65.783058 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 71.208969 , average_magnitude : 66.041435 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 65.976357 , average_magnitude : 66.038475 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 68.409401 , average_magnitude : 66.141556 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 67.147697 , average_magnitude : 66.183479 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 69.199516 , average_magnitude : 66.304123 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 71.499344 , average_magnitude : 66.503937 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 68.745819 , average_magnitude : 66.586967 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 59.565128 , average_magnitude : 66.336189 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 70.179405 , average_magnitude : 66.468719 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 61.109104 , average_magnitude : 66.290070 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 65.367805 , average_magnitude : 66.260323 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 66.869987 , average_magnitude : 66.279373 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 70.937073 , average_magnitude : 66.420517 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 60.412567 , average_magnitude : 66.243813 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 61.430492 , average_magnitude : 66.106285 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 65.987778 , average_magnitude : 66.102997 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 69.354881 , average_magnitude : 66.190895 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 63.131889 , average_magnitude : 66.110397 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 62.446060 , average_magnitude : 66.016441 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 65.797379 , average_magnitude : 66.010963 
Decode NSSS - fr

 nb subcarrier : 6, subcarrier index0



 nb subcarrier : 7, subcarrier index0



 nb subcarrier : 8, subcarrier index0



 nb subcarrier : 9, subcarrier index0



 nb subcarrier : 10, subcarrier index0



 nb subcarrier : 11, subcarrier index0



 nb subcarrier : 1, subcarrier index1

Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 82.498726 , average_magnitude : 82.498726 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 83.267014 , average_magnitude : 82.882874 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 75.247993 , average_magnitude : 80.337914 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 81.875801 , average_magnitude : 80.722382 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 82.732697 , average_magnitude : 81.124443 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 85.048630 , average_magnitude : 81.778473 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 83.747879 , average_magnitude : 82.059814 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 76.111549 , average_magnitude : 81.316284 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 77.806847 , average_magnitude : 80.926346 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 82.169701 , average_magnitude : 81.050674 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 79.706978 , average_magnitude : 80.928520 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 76.747688 , average_magnitude : 80.580116 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 74.912079 , average_magnitude : 80.144119 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 78.498184 , average_magnitude : 80.026550 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 73.669701 , average_magnitude : 79.602760 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 79.743126 , average_magnitude : 79.611534 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 81.150246 , average_magnitude : 79.702049 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 81.447571 , average_magnitude : 79.799019 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 71.719139 , average_magnitude : 79.373756 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 77.351189 , average_magnitude : 79.272629 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 77.102730 , average_magnitude : 79.169304 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 83.522797 , average_magnitude : 79.367195 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 77.273849 , average_magnitude : 79.276176 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 81.500534 , average_magnitude : 79.368858 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 68.054443 , average_magnitude : 78.916283 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 86.463959 , average_magnitude : 79.206581 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 85.377327 , average_magnitude : 79.435127 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 77.607918 , average_magnitude : 79.369873 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 78.382797 , average_magnitude : 79.335838 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 83.377708 , average_magnitude : 79.470566 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 75.712929 , average_magnitude : 79.349350 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 83.302483 , average_magnitude : 79.472885 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 75.156830 , average_magnitude : 79.342094 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 84.462891 , average_magnitude : 79.492706 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 79.371933 , average_magnitude : 79.489250 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 72.627106 , average_magnitude : 79.298637 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 70.921806 , average_magnitude : 79.072243 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 87.874992 , average_magnitude : 79.303894 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 72.267036 , average_magnitude : 79.123459 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 79.145874 , average_magnitude : 79.124023 
Decode NSSS - fr

 nb subcarrier : 2, subcarrier index1

Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 78.014259 , average_magnitude : 78.014259 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 78.942192 , average_magnitude : 78.478226 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 70.790489 , average_magnitude : 75.915649 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 74.538269 , average_magnitude : 75.571304 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 69.984627 , average_magnitude : 74.453964 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 70.254112 , average_magnitude : 73.753990 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 80.584656 , average_magnitude : 74.729797 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 74.198372 , average_magnitude : 74.663368 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 66.437706 , average_magnitude : 73.749405 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 80.954369 , average_magnitude : 74.469894 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 65.141457 , average_magnitude : 73.621857 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 78.717354 , average_magnitude : 74.046486 
Decode NSSS - frame nb : 2 , cell_id : 1 , magnitude max : 70.298286 , average_magnitude : 73.758163 
Decode NSSS - frame nb : 3 , cell_id : 1 , magnitude max : 66.610458 , average_magnitude : 73.247612 
Decode NSSS - frame nb : 0 , cell_id : 1 , magnitude max : 64.540108 , average_magnitude : 72.667114 
Decode NSSS - frame nb : 1 , cell_id : 1 , magnitude max : 74.646500 , average_magnitude : 72.790825 
